codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;30/1/2024;11:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;01D05;01D05C01;01D05C01S01;ZONA 6;NABON;NABON;NABON 1;1;104;10450;AZUAY;NABON;NABON;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;30/1/2024;12:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;08D03;08D03C08;08D03C08S01;ZONA 1;ATACAMES;TONCHIGUE;TONCHIGUE 1;8;806;80653;ESMERALDAS;ATACAMES;TONCHIGUE;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;30/1/2024;12:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;08D03;08D03C08;08D03C08S01;ZONA 1;ATACAMES;TONCHIGUE;TONCHIGUE 1;8;806;80653;ESMERALDAS;ATACAMES;TONCHIGUE;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;ARTESANAL;30/1/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D04;12D04C05;12D04C05S01;ZONA 5;VENTANAS;VENTANAS CENTRO;VENTANAS CENTRO 1;12;1207;120750;LOS RIOS;VENTANAS;VENTANAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;ENTREGADO;ARTESANAL;30/1/2024;13:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D03;17D03C05;17D03C05S02;ZONA 9;LA DELICIA;LA ROLDOS;LA ROLDOS 2;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/1/2024;12:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D02;09D02C01;09D02C01S04;ZONA 8;ESTEROS;ESTEROS;ESTEROS 4;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;30/1/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;30/1/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;ARTESANAL;30/1/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;IMPORTADA;30/1/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/1/2024;16:25;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D01;07D01C04;07D01C04S01;ZONA 7;PASAJE;BAJO ALTO;BAJO ALTO 1;7;706;70650;EL ORO;EL GUABO;EL GUABO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/1/2024;17:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D06;12D06C04;12D06C04S02;ZONA 5;BUENA FE;BUENA FE ESTE;BUENA FE ESTE 2;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;.22;SEMI AUTOMÁTICO;INCAUTADA;ARTESANAL;30/1/2024;17:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C04;13D01C04S02;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;IMPORTADA;30/1/2024;17:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C04;13D01C04S02;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;ARTESANAL;30/1/2024;15:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D03;09D03C02;09D03C02S05;ZONA 8;9 DE OCTUBRE;VICTORIA;VICTORIA 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;DECOMISO;ARTESANAL;30/1/2024;19:00;ÁREAS DEDICADAS AL COMERCIO;TIENDA-MICRO MERCADO-ABARROTE;ZONA 5;24D01;24D01C01;24D01C01S01;ZONA 5;SANTA ELENA;CHANDUY;CHANDUY 1;24;2401;240153;SANTA ELENA;SANTA ELENA;CHANDUY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;INCAUTADA;IMPORTADA;30/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C08;12D03C08S01;ZONA 5;QUEVEDO;GUAYACAN;GUAYACAN 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA LIBERTAD PERSONAL
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/1/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D05;09D05C03;09D05C03S05;ZONA 8;MODELO;GUAYACANES;GUAYACANES 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/1/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D05;09D05C03;09D05C03S05;ZONA 8;MODELO;GUAYACANES;GUAYACANES 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;30/1/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D05;09D05C03;09D05C03S05;ZONA 8;MODELO;GUAYACANES;GUAYACANES 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;30/1/2024;23:10;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D04;09D04C04;09D04C04S03;ZONA 8;PORTETE;PORTETE;PORTETE 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;30/1/2024;23:10;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D04;09D04C04;09D04C04S03;ZONA 8;PORTETE;PORTETE;PORTETE 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.020;ARMA DE FUEGO;OTROS;1;OTRO;SE DESCONOCE;APREHENDIDO;IMPORTADA;30/1/2024;20:35;LUGARES QUE PRESTAN SERVICIOS;CAFETERÍAS;ZONA 7;19D04;19D04C01;19D04C01S01;ZONA 7;YANTZAZA;YANTZAZA;YANTZAZA 1;19;1905;190550;ZAMORA CHINCHIPE;YANTZAZA;YANTZAZA (YANZATZA);DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;31/1/2024;0:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 9;17D02;17D02C10;17D02C10S01;ZONA 9;CALDERON;GUAYLLABAMBA;GUAYLLABAMBA 1;17;1701;170163;PICHINCHA;QUITO;GUAYLLABAMBA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;31/1/2024;3:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 1;08D01;08D01C08;08D01C08S03;ZONA 1;ESMERALDAS;VALLE HERMOSO;VALLE HERMOSO 3;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;SE DESCONOCE;ABANDONADO;ARTESANAL;30/1/2024;11:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;01D05;01D05C01;01D05C01S01;ZONA 6;NABON;NABON;NABON 1;1;104;10450;AZUAY;NABON;NABON;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;SE DESCONOCE;ABANDONADO;ARTESANAL;30/1/2024;11:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;01D05;01D05C01;01D05C01S01;ZONA 6;NABON;NABON;NABON 1;1;104;10450;AZUAY;NABON;NABON;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;31/1/2024;7:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D01;23D01C05;23D01C05S02;ZONA 4;SANTO DOMINGO ESTE;3 DE JULIO;3 DE JULIO 2;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;OTRO;TIRO A TIRO;APREHENDIDO;IMPORTADA;30/1/2024;16:00;ÁREAS DE ACCESO PUBLICO;TERRENO BALDÍO;ZONA 1;04D03;04D03C01;04D03C01S01;ZONA 1;ESPEJO;EL ANGEL;EL ANGEL 1;4;403;40350;CARCHI;ESPEJO;EL ANGEL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;2:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D06;12D06C03;12D06C03S01;ZONA 5;BUENA FE;BUENA FE OESTE;BUENA FE OESTE 1;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;3:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D06;12D06C04;12D06C04S02;ZONA 5;BUENA FE;BUENA FE ESTE;BUENA FE ESTE 2;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;31/1/2024;5:00;VIVIENDA/ALOJAMIENTO;COVACHA/CHOZA;ZONA 8;09D08;09D08C05;09D08C05S05;ZONA 8;NUEVA PROSPERINA;MONTE SINAI;MONTE SINAI 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;31/1/2024;7:00;VIVIENDA/ALOJAMIENTO;COVACHA/CHOZA;ZONA 5;12D01;12D01C15;12D01C15S01;ZONA 5;BABAHOYO;BABA;BABA 1;12;1202;120250;LOS RIOS;BABA;BABA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;31/1/2024;7:00;VIVIENDA/ALOJAMIENTO;COVACHA/CHOZA;ZONA 5;12D01;12D01C15;12D01C15S01;ZONA 5;BABAHOYO;BABA;BABA 1;12;1202;120250;LOS RIOS;BABA;BABA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;31/1/2024;7:00;VIVIENDA/ALOJAMIENTO;COVACHA/CHOZA;ZONA 5;12D01;12D01C15;12D01C15S01;ZONA 5;BABAHOYO;BABA;BABA 1;12;1202;120250;LOS RIOS;BABA;BABA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;31/1/2024;7:00;VIVIENDA/ALOJAMIENTO;COVACHA/CHOZA;ZONA 5;12D01;12D01C15;12D01C15S01;ZONA 5;BABAHOYO;BABA;BABA 1;12;1202;120250;LOS RIOS;BABA;BABA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;12:00;ÁREA PRIVADA;ESPACIO PRIVADO;0;0;0;0;0;MAR TERRITORIAL;MAR TERRITORIAL;MAR TERRITORIAL;0;0;0;MAR TERRITORIAL;MAR TERRITORIAL;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;DECOMISO;IMPORTADA;31/1/2024;13:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D04;12D04C07;12D04C07S01;ZONA 5;VENTANAS;QUINSALOMA;QUINSALOMA 1;12;1213;121350;LOS RIOS;QUINSALOMA;QUINSALOMA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;IMPORTADA;31/1/2024;10:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 8;09D02;09D02C02;09D02C02S02;ZONA 8;ESTEROS;MALVINAS SUR;MALVINAS SUR 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;12:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS RSCN MIXTO-COTOPAXI;ZONA 3;05D01;05D01C18;05D01C18S02;ZONA 3;LATACUNGA;GUAYTACAMA;GUAYTACAMA 2;5;501;50153;COTOPAXI;LATACUNGA;GUAITACAMA (GUAYTACAMA);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;ENTREGADO;ARTESANAL;31/1/2024;11:45;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 9;17D05;17D05C11;17D05C11S05;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 5;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;31/1/2024;9:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 7;11D07;11D07C01;11D07C01S02;ZONA 7;MACARA;MACARA;MACARA 2;11;1108;110850;LOJA;MACARA;MACARA;DELITOS CONTRA LOS RECURSOS MINEROS
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;15:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;15:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;15:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;15:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;31/1/2024;14:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D04;12D04C06;12D04C06S01;ZONA 5;VENTANAS;VENTANAS SUR;VENTANAS SUR 1;12;1207;120750;LOS RIOS;VENTANAS;VENTANAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.32;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;14:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D04;12D04C06;12D04C06S01;ZONA 5;VENTANAS;VENTANAS SUR;VENTANAS SUR 1;12;1207;120750;LOS RIOS;VENTANAS;VENTANAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.008;ARMA DE FUEGO;FUSILES;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;16:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D22;09D22C03;09D22C03S01;ZONA 5;PLAYAS;ENGABAO;ENGABAO 1;9;921;92150;GUAYAS;PLAYAS;GENERAL VILLAMIL (PLAYAS);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;ARTESANAL;31/1/2024;17:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 3;16D01;16D01C06;16D01C06S01;ZONA 3;PASTAZA;TARQUI;TARQUI 1;16;1601;160163;PASTAZA;PASTAZA;TARQUI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;31/1/2024;15:10;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D12;13D12C04;13D12C04S01;ZONA 4;ROCAFUERTE;JUNCO;JUNCO 1;13;1315;131550;MANABI;TOSAGUA;TOSAGUA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;ABANDONADO;IMPORTADA;31/1/2024;15:10;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D05;13D05C06;13D05C06S02;ZONA 4;EL CARMEN;SAN PEDRO DE SUMA;SAN PEDRO DE SUMA 2;13;1304;130452;MANABI;EL CARMEN;SAN PEDRO DE SUMA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.40;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;31/1/2024;13:30;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS MASCULINO-GUAYAQUIL;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
